Customer_ID,Tenure,City,Zip Code,Latitude,Longitude,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Gigabits Used,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Revenue,Gender,Age,Married,Kidhome,Teenhome,Income,Churn
8943-URTMR,2,Lawndale,90260,33.88856,-118.351813,Offer E,Yes,No,Yes,Fiber Optic,21,No,No,No,No,Yes,No,Yes,Month-to-Month,Mailed Check,79.65,152.7,210.78,Female,56,No,1,0,38590,No
8944-AILEF,15,Keyes,95328,37.555631,-120.911653,Offer D,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.45,340.85,938.45,Male,26,Yes,1,1,44078,Yes
8945-GRKHX,1,Santa Barbara,93110,34.437945,-119.77191,Offer E,Yes,No,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,78.65,78.65,124.74,Female,41,No,0,0,72643,No
8945-MUQUF,51,Fallbrook,92028,33.362575,-117.299644,Offer B,Yes,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,No,Yes,One Year,Bank Withdrawal,94.8,4837.6,7120.87,Male,22,No,1,1,30833,No
8946-BFWSG,63,Davis,95618,38.544002,-121.685559,Offer B,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,25.25,1573.05,3116.55,Male,19,Yes,0,1,60230,No
8947-YRTDV,32,Hoopa,95546,41.163637,-123.704841,None,Yes,No,Yes,Fiber Optic,76,Yes,Yes,Yes,No,No,Yes,No,One Year,Credit Card,94.8,3131.55,4559.39,Male,42,Yes,0,1,54178,Yes
8949-JTMAY,29,Mc Kittrick,93251,35.38381,-119.730885,Offer C,Yes,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Credit Card,98.6,2933.2,3737.95,Female,49,No,0,1,65333,Yes
8950-MTZNV,1,Carson,90746,33.859171,-118.252272,Offer E,Yes,No,Yes,DSL,13,No,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,44.95,44.95,58.58,Male,61,No,0,0,87305,No
8952-WCVCD,41,South Gate,90280,33.944624,-118.192615,Offer B,Yes,No,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,104.45,4162.05,4565.9,Female,45,Yes,0,1,62637,No
8957-THMOA,50,Big Bear City,92314,34.278967,-116.773825,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,20.15,970.85,1918.35,Female,40,No,0,0,78939,Yes
8958-JPTRR,56,Calabasas,91302,34.130861,-118.68346,None,Yes,Yes,No,,,,,,,,,,One Year,Bank Withdrawal,24.3,1261.7,2449.46,Female,23,Yes,0,1,47025,No
8961-QDZZJ,57,Lake Arrowhead,92352,34.2565,-117.19335,Offer B,Yes,No,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,One Year,Bank Withdrawal,95,5535.8,7940.06,Female,35,Yes,2,0,16626,No
8963-JLGJT,3,Santa Barbara,93105,34.037342,-119.80079,Offer E,Yes,No,Yes,Cable,69,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,55.9,157.55,257.39,Male,20,No,0,1,47025,No
8963-MQVYN,22,Lost Hills,93249,35.637715,-119.893068,Offer D,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,20.55,469.85,1437.19,Female,28,No,0,1,53700,No
8966-KZXXA,36,Long Beach,90807,33.830099,-118.182239,None,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,25.1,930.95,2183.39,Male,48,Yes,1,0,65463,No
8966-OIQHG,22,Stanton,90680,33.801869,-117.995068,None,Yes,No,No,,,,,,,,,,One Year,Bank Withdrawal,20.75,452.35,1450.05,Female,49,Yes,0,0,33996,No
8966-SNIZF,70,Vista,92083,33.17494,-117.242761,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,19.45,1303.5,2935.41,Female,26,Yes,1,0,37697,No
8967-SZQAS,14,Hornitos,95325,37.479926,-120.230424,Offer D,Yes,No,Yes,DSL,48,No,Yes,No,No,No,No,No,Month-to-Month,Bank Withdrawal,50.45,765.45,1454.53,Female,25,No,0,1,56850,Yes
8969-PRHFK,18,Red Bluff,96080,40.186772,-122.388361,Offer D,Yes,No,No,,,,,,,,,,One Year,Credit Card,19.65,411.25,436.81,Male,32,No,0,1,65324,No
8970-ANWXO,23,Sacramento,95835,38.685069,-121.543709,Offer D,Yes,Yes,Yes,DSL,3,No,No,No,Yes,Yes,Yes,Yes,One Year,Credit Card,73.75,1756.6,2562.29,Female,37,No,0,1,65210,No
8972-HJWNV,7,Huron,93234,36.217864,-120.080117,Offer E,Yes,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,84.55,646.85,796.86,Female,75,Yes,1,0,22804,No
8974-OVACP,1,Yermo,92398,35.013299,-116.834092,None,Yes,No,No,,,,,,,,,,Month-to-Month,Mailed Check,20.15,20.15,47.74,Female,40,No,1,0,42387,No
8975-SKGRX,71,Redwood City,94063,37.499411,-122.196318,None,Yes,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,116.1,8310.55,10842.48,Male,29,Yes,0,1,77766,No
8976-OQHGT,4,Lomita,90717,33.794209,-118.317354,None,Yes,No,Yes,DSL,56,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Credit Card,56.5,235.1,405.94,Female,38,Yes,2,1,40706,Yes
8979-CAMGB,64,Vacaville,95687,38.333133,-121.920151,None,Yes,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,102.1,6688.1,7332.58,Male,67,No,1,0,25509,No
8980-WQFWL,35,Ontario,91761,34.035602,-117.591528,None,Yes,No,Yes,DSL,7,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,62.1,2096.1,2171.35,Female,61,No,1,1,40590,Yes
8981-FJGLA,11,Hemet,92545,33.734933,-117.044145,Offer D,Yes,Yes,Yes,Fiber Optic,23,No,No,Yes,No,No,No,Yes,Month-to-Month,Mailed Check,78,851.8,1370.12,Male,63,No,0,1,63342,No
8982-NHAVY,27,Littlerock,93543,34.505273,-117.955054,Offer C,Yes,Yes,Yes,Fiber Optic,73,No,No,Yes,No,Yes,Yes,No,One Year,Bank Withdrawal,100.5,2673.45,2982.67,Male,23,No,0,0,24711,No
8984-EYLLL,64,San Diego,92107,32.741852,-117.243453,None,Yes,Yes,Yes,Fiber Optic,30,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,105.25,6823.4,9371.25,Male,29,Yes,0,0,66294,Yes
8984-HPEMB,71,Lytle Creek,92358,34.238162,-117.534306,Offer A,Yes,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,118.65,8477.6,9748.5,Female,58,No,0,1,70647,No
8985-OOPOS,1,Occidental,95465,38.415003,-122.998726,None,Yes,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Credit Card,74.1,74.1,110.15,Female,54,No,1,0,37406,Yes
8988-ECPJR,34,Van Nuys,91411,34.17847,-118.459472,Offer C,Yes,Yes,Yes,Fiber Optic,15,No,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,79.6,2718.3,3596.86,Female,79,Yes,1,0,36959,No
8990-YOZLV,69,Hickman,95323,37.605926,-120.69955,Offer A,Yes,Yes,Yes,Cable,7,Yes,Yes,No,Yes,No,No,Yes,Two Year,Credit Card,66.9,4577.9,5537.69,Female,46,No,1,0,43020,No
8990-ZXLSU,9,Sun City,92586,33.707483,-117.200006,Offer E,Yes,No,Yes,Fiber Optic,5,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.05,651.5,920.33,Female,63,No,0,0,80695,No
8992-CEUEN,1,Arnold,95223,38.32153,-120.236358,None,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,18.85,18.85,26.65,Female,59,No,1,1,41713,No
8992-JQYUN,1,San Fernando,91340,34.286131,-118.435969,Offer E,No,,Yes,DSL,20,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,50.35,50.35,50.35,Male,40,Yes,0,1,66313,Yes
8992-OBVDG,21,Desert Hot Springs,92240,33.948558,-116.516976,Offer D,Yes,No,Yes,DSL,52,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Credit Card,61.65,1393.6,2230.45,Male,25,No,1,0,41728,No
8992-VONJD,13,Long Beach,90822,33.778436,-118.118648,None,Yes,No,Yes,DSL,10,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,56,764.55,1116.07,Female,63,No,0,0,63211,No
8993-IZEUX,7,Adin,96006,41.171578,-120.913161,None,Yes,No,Yes,Fiber Optic,7,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.15,488.65,636.49,Male,54,No,0,1,67506,No
8993-PHFWD,3,Old Station,96071,40.656287,-121.428965,None,No,,Yes,DSL,27,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,25.25,58.9,58.9,Female,62,No,0,1,66303,No
8996-ZROXE,57,Miranda,95553,40.210895,-123.86,Offer B,Yes,No,Yes,DSL,24,No,No,Yes,Yes,No,No,Yes,One Year,Bank Withdrawal,53.5,3035.8,4656.88,Male,78,No,1,1,39548,No
8999-BOHSE,11,Gilroy,95020,37.03889,-121.528955,None,Yes,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.7,1047.7,1091.26,Female,68,No,1,1,13260,Yes
8999-EXMNO,19,Dos Rios,95429,39.756049,-123.358701,Offer D,Yes,No,No,,,,,,,,,,Two Year,Credit Card,20.15,387.7,989.88,Female,48,Yes,0,1,42429,No
8999-XXGNS,72,Healdsburg,95448,38.618347,-122.908422,Offer A,Yes,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,No,One Year,Credit Card,105.75,7629.85,9016.65,Female,70,Yes,0,0,65487,No
8999-YPYBV,45,Garden Valley,95633,38.852544,-120.837669,Offer B,Yes,No,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,84.35,3858.05,5244.05,Male,63,Yes,1,1,29672,Yes
9000-PLFUZ,60,Merced,95340,37.255637,-120.493537,None,No,,Yes,DSL,22,No,Yes,No,No,Yes,Yes,No,Two Year,Credit Card,49.45,2907.55,2947.55,Female,70,Yes,1,1,35924,No
9003-CPATH,42,Carson,90745,33.822295,-118.26411,None,Yes,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,79.9,3313.4,3687.25,Male,53,No,0,0,65370,No
9013-AQORL,48,Ramona,92065,33.044541,-116.833922,Offer B,No,,Yes,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Credit Card,45.55,2108.35,2108.35,Female,26,No,0,0,24221,No
9018-PCIOK,55,Newark,94560,37.504133,-122.032347,Offer B,Yes,No,Yes,Cable,20,No,Yes,Yes,No,No,Yes,Yes,Two Year,Mailed Check,64.75,3617.1,5102.1,Female,63,No,0,2,46610,No
9019-QVLZD,1,Oakland,94602,37.803883,-122.208417,None,Yes,No,Yes,Fiber Optic,15,No,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,79.55,79.55,121.68,Female,58,No,1,0,27733,Yes
9025-AOMKI,6,Carpinteria,93013,34.441398,-119.513163,Offer E,Yes,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,93.55,536.4,799.2,Female,42,No,0,0,75276,No
9025-ZRPVR,9,Pacific Grove,93950,36.618337,-121.926417,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,18.95,185.6,633.26,Male,59,No,0,1,77870,No
9026-LHEVG,9,Boulevard,91905,32.677097,-116.304991,Offer E,No,,Yes,DSL,21,No,Yes,No,No,No,Yes,No,Month-to-Month,Bank Withdrawal,40.75,359.4,379.4,Female,45,No,1,0,38360,Yes
9026-RNUJS,5,Van Nuys,91401,34.178483,-118.431791,None,Yes,No,Yes,DSL,28,No,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.35,237.25,330.7,Male,73,No,1,1,16860,No
9027-TMATR,43,Warner Springs,92086,33.323705,-116.626907,None,Yes,No,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,78.8,3460.3,5092.19,Female,42,Yes,0,1,44794,Yes
9027-YFHQJ,7,San Francisco,94112,37.720498,-122.443119,Offer E,Yes,Yes,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,25.05,152.95,468.86,Male,26,No,0,1,52074,No
9028-LIHRP,71,Burbank,91506,34.169706,-118.323548,None,Yes,No,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Credit Card,100.2,7209,9600.99,Male,22,Yes,1,0,13533,No
9029-FEGVJ,32,Escondido,92027,33.141265,-116.967221,Offer C,Yes,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,No,Yes,Two Year,Mailed Check,79.3,2570,2639.44,Female,68,Yes,1,1,46014,No
9030-QGZNL,8,Corona,92883,33.762351,-117.488725,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,20.85,161.65,253.33,Female,31,No,1,0,9255,No
9031-ZVQPT,72,San Francisco,94109,37.794487,-122.42227,None,Yes,Yes,Yes,Fiber Optic,71,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,108.2,7840.6,8862.28,Male,21,Yes,1,1,18701,Yes
9033-EOXWV,12,Oakland,94603,37.739113,-122.175602,None,Yes,Yes,Yes,DSL,22,No,No,No,Yes,Yes,Yes,Yes,One Year,Credit Card,74.05,872.65,1335,Female,57,No,1,1,30833,No
9036-CSKBW,51,Los Gatos,95033,37.160194,-121.945611,None,Yes,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,107.45,5680.9,6050.68,Female,62,No,1,0,25271,Yes
9039-RBEEE,39,Santa Clara,95050,37.351214,-121.952417,None,No,,Yes,Cable,48,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Credit Card,48.95,1880.85,1880.85,Male,27,No,1,1,55158,Yes
9039-ZVJDC,3,Pauma Valley,92061,33.313828,-116.940501,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.1,53.05,102.01,Male,49,No,0,0,90226,Yes
9040-KZVWO,26,Big Bear Lake,92315,34.242058,-116.89802,Offer C,Yes,No,Yes,Fiber Optic,29,No,Yes,No,No,No,No,Yes,One Year,Bank Withdrawal,75.5,2018.1,3048.48,Male,59,No,0,0,28249,No
9046-DQMTP,35,Kyburz,95720,38.766036,-120.209673,None,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,20.75,739.9,1367.1,Male,49,No,1,1,31686,No
9046-JBFWA,27,Port Costa,94569,38.035707,-122.196821,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.15,537.35,1357.07,Male,20,No,0,0,81361,No
9048-JVYVF,3,Fallbrook,92028,33.362575,-117.299644,None,Yes,No,Yes,Cable,6,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,69.35,191.35,298.27,Male,48,No,1,0,26576,No
9050-IKDZA,2,Clovis,93611,36.917652,-119.593757,None,Yes,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,Yes,Two Year,Credit Card,81.5,162.55,212.45,Female,66,No,0,0,37760,No
9050-QLROH,18,San Diego,92126,32.886925,-117.152162,None,Yes,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Credit Card,90.7,1597.25,2111.87,Male,26,No,0,0,39228,Yes
9052-DHNKM,26,Redondo Beach,90277,33.830453,-118.384565,None,Yes,Yes,Yes,DSL,73,Yes,Yes,No,No,No,No,Yes,One Year,Bank Withdrawal,61.55,1581.95,2570.99,Male,23,No,0,0,23148,No
9052-VKDUW,65,Pollock Pines,95726,38.733908,-120.453416,Offer B,Yes,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Credit Card,109.4,7227.45,8221.95,Female,68,Yes,0,1,66033,No
9053-EJUNL,41,Mecca,92254,33.543835,-115.993906,Offer B,Yes,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,89.2,3645.75,5359.39,Male,35,No,1,1,46904,Yes
9053-JZFKV,67,Redway,95560,40.142256,-123.852927,Offer A,Yes,Yes,Yes,Fiber Optic,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,116.2,7752.3,10022.26,Male,25,No,2,1,34633,No
9054-FOWNV,22,Brentwood,94513,37.908242,-121.682472,Offer D,Yes,Yes,Yes,Fiber Optic,56,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,88.75,1885.15,2135.73,Male,53,Yes,0,0,48789,No
9055-MOJJJ,64,Douglas City,96024,40.586588,-122.903677,Offer B,Yes,No,Yes,Cable,17,Yes,No,No,Yes,Yes,No,No,One Year,Mailed Check,65.8,4068,5769.01,Female,39,Yes,0,0,58684,No
9057-MSWCO,27,San Diego,92122,32.85723,-117.209774,None,No,,Yes,Cable,13,Yes,No,No,No,No,No,No,Month-to-Month,Credit Card,30.75,805.1,945.1,Male,71,Yes,0,0,18929,No
9057-SIHCH,3,Twentynine Palms,92278,34.457829,-116.139589,Offer E,Yes,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.6,291.9,321.75,Female,48,No,0,1,40689,No
9058-CBREO,1,Winton,95388,37.421299,-120.599587,None,Yes,Yes,Yes,Cable,2,No,No,No,No,No,No,Yes,Month-to-Month,Credit Card,50.55,50.55,73.11,Female,69,No,0,0,73356,No
9058-HRZSV,65,Baldwin Park,91706,34.098275,-117.967399,None,Yes,No,Yes,Fiber Optic,25,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Bank Withdrawal,94.4,6126.15,8616.95,Female,77,Yes,1,0,48186,Yes
9058-MJLZC,24,Yuba City,95991,39.02741,-121.614982,None,Yes,No,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,94.6,2283.15,3136.59,Female,37,No,1,0,54006,No
9060-HJJRW,51,Culver City,90232,34.019323,-118.391902,None,No,,Yes,DSL,24,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Credit Card,56.4,2928.5,2928.5,Female,52,No,1,1,72550,No
9061-TIHDA,13,Murrieta,92563,33.581045,-117.14719,None,Yes,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.25,1233.65,1597.66,Male,67,Yes,1,1,29672,Yes
9063-ZGTUY,61,Adelanto,92301,34.667815,-117.536183,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.4,1182.55,4005.02,Female,22,Yes,0,1,45736,No
9065-ZCPQX,72,San Jacinto,92582,33.806708,-117.02007,Offer A,Yes,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Bank Withdrawal,78.85,5763.15,8615.07,Male,24,Yes,1,0,88097,No
9066-QRSDU,69,Marina,93933,36.689582,-121.758398,Offer A,Yes,Yes,No,,,,,,,,,,One Year,Bank Withdrawal,26.3,1763.55,3287.07,Female,23,Yes,1,0,28769,Yes
9067-SQTNS,44,Salinas,93905,36.667794,-121.601306,None,Yes,No,No,,,,,,,,,,One Year,Bank Withdrawal,20.6,926,2463.36,Male,37,Yes,1,1,55517,No
9067-YGSCA,70,Salinas,93901,36.64152,-121.622188,None,Yes,Yes,No,,,,,,,,,,One Year,Credit Card,26.05,1856.4,4049.5,Female,35,No,1,0,17649,No
9068-FHQHD,40,Petrolia,95558,40.274302,-124.210902,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,20.15,777.35,897.75,Female,42,Yes,1,1,30372,No
9068-VPWQQ,61,Tracy,95376,37.680968,-121.446049,None,Yes,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Credit Card,75.35,4729.3,6486.1,Male,21,Yes,0,1,60896,No
9069-LGEUL,23,San Diego,92117,32.825086,-117.199424,None,Yes,No,Yes,DSL,69,Yes,No,No,No,No,Yes,No,Month-to-Month,Bank Withdrawal,59.95,1406,1603.86,Male,25,Yes,0,0,75759,No
9070-BCKQP,72,Wilmington,90744,33.782068,-118.262263,Offer A,Yes,Yes,Yes,Fiber Optic,85,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,110.15,7881.2,9587.6,Female,20,Yes,0,1,63342,No
9073-ZZIAY,62,Long Beach,90806,33.802664,-118.179971,None,Yes,No,Yes,DSL,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,86.1,5215.25,7893.65,Male,51,Yes,0,1,49160,Yes
9074-KGVOX,50,Westport,95488,39.724433,-123.767578,None,No,,Yes,DSL,23,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Credit Card,39.45,2021.35,2021.35,Male,44,Yes,1,0,34596,No
9076-AXYIK,64,Nipton,92364,35.478736,-115.516984,None,Yes,Yes,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,102.1,6538.45,7830.61,Male,66,Yes,1,1,57183,No
9079-LWTFD,47,Pioneertown,92268,34.201108,-116.593456,None,Yes,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Credit Card,100.75,4669.2,6912.51,Male,50,No,0,0,75127,No
9079-YEXQJ,54,Chino,91710,33.990646,-117.663025,None,Yes,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,111.1,6014.85,8588.81,Female,56,No,0,0,37040,No
9081-WWXKP,47,Soledad,93960,36.414216,-121.360597,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,20.25,873.4,2628.85,Female,64,Yes,1,0,23536,Yes
9084-OAYKL,58,Little River,95456,39.245911,-123.77214,Offer B,Yes,No,No,,,,,,,,,,Two Year,Credit Card,20.8,1212.25,4055.41,Male,29,No,2,1,38285,No
9086-YJYXS,34,San Martin,95046,37.084697,-121.606417,Offer C,Yes,Yes,Yes,Cable,52,No,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,77.2,2753.8,2937.06,Male,23,Yes,1,0,25509,No
9087-EYCPR,60,Manteca,95336,37.830267,-121.201018,Offer B,Yes,Yes,No,,,,,,,,,,Two Year,Mailed Check,25,1505.05,3869.65,Female,63,No,0,1,72679,No
9089-UOWJG,12,Lotus,95651,38.815515,-120.916997,None,Yes,No,Yes,DSL,52,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Credit Card,58.35,740.55,836.19,Female,51,Yes,0,1,75154,Yes
9090-SGQXL,68,Ben Lomond,95005,37.078873,-122.090386,None,Yes,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,105.3,7299.65,10507.21,Male,70,Yes,1,2,,No
9091-WTUUY,64,Ripon,95366,37.750778,-121.13238,None,Yes,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Mailed Check,69.25,4447.75,6095.11,Male,30,Yes,0,0,69755,No
9092-GDZKO,22,New Cuyama,93254,34.956577,-119.750142,Offer D,Yes,Yes,No,,,,,,,,,,Month-to-Month,Credit Card,24.85,493.4,977.42,Male,49,No,1,0,29478,No
9093-FPDLG,11,Hilmar,95324,37.394536,-120.890747,None,Yes,No,Yes,Fiber Optic,4,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,94.2,999.9,1104.62,Female,54,No,0,0,36262,No
9094-AZPHK,15,San Bernardino,92405,34.142747,-117.300864,Offer D,Yes,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,100.15,1415,1896.05,Female,64,No,0,1,40548,No
9095-HFAFX,5,San Diego,92126,32.886925,-117.152162,Offer E,Yes,No,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Month-to-Month,Credit Card,81,389.6,500.6,Female,61,No,0,0,92910,No
9097-ZUBYC,14,North San Juan,95960,39.423046,-120.984472,Offer D,Yes,No,Yes,DSL,24,No,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,48.8,664.4,963.16,Male,39,Yes,1,1,44155,Yes
9099-FTUHS,23,Grass Valley,95945,39.194539,-120.988066,None,Yes,Yes,Yes,Cable,11,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,54.4,1249.25,2367.74,Female,40,No,1,0,38808,No
9101-BWFSS,50,Tollhouse,93667,36.993666,-119.348267,Offer B,Yes,Yes,Yes,Fiber Optic,14,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,108.55,5610.7,7082.2,Female,58,Yes,0,1,54456,No
9101-NTIXF,2,Lompoc,93436,34.601055,-120.382917,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.4,50.6,80.92,Male,32,No,0,0,66000,No
9102-IAYHT,17,Salinas,93908,36.624338,-121.615669,None,Yes,Yes,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,85.45,1451.6,2263.52,Female,29,Yes,0,0,91249,Yes
9102-OXKFY,59,Camptonville,95922,39.432127,-121.099287,Offer B,Yes,Yes,Yes,Cable,9,No,No,Yes,No,No,No,Yes,Two Year,Credit Card,54.15,3116.15,6035.47,Male,35,No,1,1,40321,No
9103-CXVOK,1,Grover Beach,93433,35.120833,-120.61843,None,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,19.75,19.75,50.13,Male,31,Yes,1,1,33444,No
9103-TCIHJ,15,Los Angeles,90059,33.927254,-118.249826,Offer D,Yes,Yes,Yes,DSL,8,Yes,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,55.7,899.8,1509.7,Female,60,No,0,1,62745,No
9107-UKCKY,61,Carpinteria,93013,34.441398,-119.513163,Offer B,Yes,Yes,Yes,DSL,5,No,Yes,Yes,No,Yes,Yes,No,One Year,Bank Withdrawal,79.8,4914.8,6685.48,Male,36,Yes,0,0,84618,No
9108-EJFJP,1,Jacumba,91934,32.649787,-116.2237,Offer E,Yes,No,Yes,DSL,59,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,53.55,53.55,69.61,Female,21,Yes,1,1,44155,No
9108-EQPNQ,10,San Leandro,94577,37.717196,-122.159338,Offer D,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,26.1,225.55,411.25,Female,27,Yes,1,1,43824,Yes
9110-HSGTV,69,San Diego,92102,32.716007,-117.117462,Offer A,Yes,No,Yes,DSL,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,82.45,5555.3,7315.29,Female,46,No,0,0,18690,No
9112-WSNPU,35,Monterey,93940,36.362741,-121.869685,None,Yes,No,Yes,Fiber Optic,30,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.55,2419,3010.85,Female,65,No,0,1,78642,No
